id,name,sex,age,contact_state
45171311,Bella *Foster Needed* Getting Hw Treatment,Female,Adult,MN
45171312,Lucy,Female,Adult,MN
45171310,Daisy,Female,Adult,MN
45171314,Duke,Male,Adult,MN
45160177,Tut D190903,Male,Adult,MN
45154485,Walker,Male,Young,MN
45154107,Molly,Female,Adult,MN
45153353,Max,Male,Young,MN
45153228,Baella,Female,Young,MN
45138565,Sissy,Female,Baby,MN
45138559,Sassy,Female,Baby,MN
45138040,Smooter,Male,Adult,MN
45138008,Apollo,Male,Young,MN
45137961,Scarlett,Female,Baby,MN
45137682,Paul ~Foster Needed~,Male,Adult,MN
45132943,Joplin,Female,Young,MN
45125595,Whila,Female,Senior,MN
45121954,Mickeymouse,Male,Adult,MN
45120777,Natalie,Female,Adult,MN
45120778,Naomi *Awesome Family Dog!*,Female,Adult,MN
45120776,Maddie *Help I Need A Foster Home!*,Female,Young,MN
45105961,Cooper,Male,Adult,MN
45105159,Citrine,Female,Young,MN
45101607,Teddy,Male,Adult,MN
45092904,Cherry D190912,Female,Adult,MN
45092903,Reina D190911,Female,Young,MN
45092891,Shoestring D190891,Female,Adult,MN
45092896,Brooklyn D190902,Female,Adult,MN
45092883,Snowball D190481: No Longer Accepting Applications,Male,Adult,MN
45092882,Kimmie *Vision / Hearing Impaired* D181691,Female,Adult,MN
45088641,Paisley,Female,Young,MN
45086897,Martin,Male,Adult,MN
45072426,Randi,Female,Young,MN
45072025,Ruby,Female,Adult,MN
45070489,Firefly,Female,Adult,MN
45053986,Kirby &#34;Looking For Home With Another Dog Friend!,Male,Baby,MN
45053984,Juno,Male,Young,MN
45050903,Chip,Male,Adult,MN
45042889,Gigi,Female,Adult,MN
45027746,Cuddles D190855,Female,Adult,MN
45017997,Pepper,Male,Young,MN
45015201,Taro,Female,Adult,MN
45008115,Nokomis,Male,Adult,MN
45003472,Razz,Male,Senior,MN
45003443,Barney,Male,Adult,MN
45002375,Pongo,Female,Young,MN
44987515,Mayhem,Male,Adult,MN
44982792,Lil Lady,Female,Young,MN
44972123,Vail,Female,Adult,MN
44972113,Andes,Male,Adult,MN
44964208,Winston,Male,Adult,MN
44957985,David Bowie D190779: No Longer Accepting Applicati,Male,Adult,MN
44952807,Gus,Male,Baby,MN
44931651,Archie,Male,Baby,MN
44931638,Mila,Female,Baby,MN
44925982,Ruby,Female,Adult,MN
44912408,Arielle,Female,Adult,MN
44902804,Laika,Female,Adult,MN
44887295,Mecaela,Female,Baby,MN
44884776,Nugget- Foster Needed,Female,Young,MN
44876842,Arlo * Help! I Need A Foster Home! *,Female,Adult,MN
44874398,Micah-I1919,Female,Adult,MN
44868345,Bella-I1942,Female,Baby,MN
44868283,Bela-11952,Female,Adult,MN
44868140,Athena-I1935,Female,Adult,MN
44866218,Kaya,Female,Adult,MN
44856505,Precious May,Female,Adult,MN
44842498,Luna,Female,Adult,MN
44842492,Gus,Male,Adult,MN
44842494,River,Female,Adult,MN
44838658,Chloe--No Longer Accepting Applications,Female,Young,MN
44825840,Freckles,Female,Adult,MN
44822015,Chewy,Male,Adult,MN
44821320,Copper,Male,Adult,MN
44821083,Ozzie *Special Needs* D190715: Pending Adoption,Male,Baby,MN
44815289,Speed,Male,Adult,MN
44811565,Tate,Male,Adult,MN
44800569,Ollie (Oliver),Male,Adult,MN
44795051,Martha,Female,Adult,MN
44776750,Tucker,Male,Young,MN
44770343,Snazzy,Female,Young,MN
44758658,Niko,Male,Adult,MN
44758657,Austin * I Am Such A Sweet Dog!*,Male,Adult,MN
44757241,Rhea,Female,Baby,MN
44746834,Manny,Male,Senior,MN
44711652,Brinn,Female,Baby,MN
44710284,Parmesan,Male,Adult,MN
44700095,Coby,Male,Young,MN
44695779,Walter,Male,Young,MN
44681492,Buckwheat,Male,Adult,MN
44661023,Vinnie,Male,Adult,MN
44659112,Frankie,Male,Adult,MN
44659105,Ryo,Male,Adult,MN
44659101,Pearl,Female,Adult,MN
44650541,Ava D181734: Pending Adoption,Female,Adult,MN
44640451,Dylan,Male,Adult,MN
44640001,Valentino D181909,Male,Adult,MN
44632814,Hercules,Male,Adult,MN
44599896,Bella,Female,Senior,MN
44592062,Vail,Female,Adult,MN
44564534,Jellybeaners *Deaf* (Dog),Male,Young,MN
44562345,Minnie,Female,Young,MN
44539614,Wally,Male,Adult,MN
44532661,Duke,Male,Young,MN
44527600,Dusty,Male,Young,MN
44526126,Buddy #84,Male,Young,MN
44525803,Champ ~Foster Needed~,Male,Adult,MN
44522598,Tay,Male,Young,MN
44520267,Boris,Male,Adult,MN
44485498,Ray Ray D190561: No Longer Accepting Applications,Male,Adult,MN
44484765,Silver-I1909,Male,Adult,MN
44479573,Dr. Pepper,Male,Young,MN
44478136,Katie,Female,Adult,MN
44475904,Rusty,Male,Adult,MN
44466161,Chase,Male,Adult,MN
44455771,Merlin,Male,Adult,MN
44445033,Toby Jacob,Male,Senior,MN
44443037,Chloe,Female,Senior,MN
44440025,Valentine **Foster Needed**,Male,Adult,MN
44439487,Stella,Female,Adult,MN
44409028,Beverly * Hospice *,Female,Senior,MN
44373994,Jazzmine,Female,Adult,MN
44373665,Misty-Pending Adoption!,Female,Senior,MN
44365078,Pinto,Male,Adult,MN
44358280,Chloe,Female,Adult,MN
44340037,Ken,Male,Baby,MN
44339829,Fabio,Male,Adult,MN
44315420,Sawyer,Male,Young,MN
44291924,Rosie Ray,Female,Senior,MN
44280803,Echo,Female,Adult,MN
44255338,Gertrude ~Foster Or Adopter Needed~,Female,Young,MN
44242394,Ivie,Female,Baby,MN
44225627,Luna,Female,Adult,MN
44217551,Annie,Female,Adult,MN
44213118,Brodie,Male,Adult,MN
44211882,Pippa,Female,Adult,MN
44211408,Tess,Female,Adult,MN
44193768,Kaboos,Male,Adult,MN
44078702,Guppy,Male,Adult,MN
44078696,Zeus,Male,Adult,MN
44077022,Loki-I1912,Male,Adult,MN
44076961,Max Sr-I1911,Male,Senior,MN
44072680,Jack,Male,Young,MN
44043805,Teddy,Male,Baby,MN
43979426,Jagger,Male,Adult,MN
43977170,Rusty *I Love Kids!*,Male,Baby,MN
43950208,Mason,Male,Baby,MN
43942564,Dacotah,Male,Adult,MN
43927501,Anakin,Male,Senior,MN
43910960,Buster,Male,Adult,MN
43904856,Bellah,Female,Adult,MN
43863527,Razor,Male,Adult,MN
43863506,Venom,Female,Adult,MN
43823978,Mabel,Female,Senior,MN
43793089,Reynolds,Male,Adult,MN
43750770,Zooee,Female,Adult,MN
43679970,Jackson *Paralyzed* D171768,Male,Adult,MN
43669499,Bo-I1891,Male,Senior,MN
43658875,Josie-Senior Bonded With Hercules,Female,Adult,MN
43658876,Hercules-Senior Bonded With Josie,Male,Adult,MN
43657965,Marty,Male,Senior,MN
43651184,Jasper,Male,Young,MN
43629239,Luke,Male,Young,MN
43606928,Saucy D181978,Female,Adult,MN
43598044,Diana,Female,Young,MN
43585480,Max,Male,Adult,MN
43579410,Bony Billy,Male,Adult,MN
43555599,Nova,Female,Baby,MN
43520047,Sokrates *Deaf* D181971: Pending Adoption,Male,Senior,MN
43511476,Gracie,Female,Adult,MN
43437573,Lincoln,Male,Young,MN
43409062,Gunter-I1888,Male,Adult,MN
43360883,Tybalt,Male,Adult,MN
43357621,Crash,Male,Young,MN
43282358,Logan --- Urgent Foster Needed,Male,Young,MN
43272740,Snooky,Male,Senior,MN
43226565,Flower D171354,Female,Adult,MN
43215846,Captain Castello,Male,Young,MN
43190836,Midna,Female,Baby,MN
43180255,Magnus,Male,Adult,MN
43101158,Buck,Male,Young,MN
43044533,Blueberry,Female,Adult,MN
42963624,Sadie Rose,Female,Young,MN
42716118,Nola,Female,Young,MN
42711707,Scooter,Male,Adult,MN
42680468,Max,Male,Adult,MN
42564591,Reba,Female,Adult,MN
42550640,Murphy,Male,Young,MN
42406903,Tubby,Male,Adult,MN
42373302,Jenna,Female,Adult,MN
42210993,Trevor *Help! I Need A Foster Home!*,Male,Young,MN
42134668,Mousey,Female,Adult,MN
42133088,Marcel,Male,Senior,MN
41911714,Lucky,Female,Senior,MN
41827895,Gizzmo D180898: Pending Adoption,Male,Adult,MN
41674455,Nikko,Male,Young,MN
41663901,Blue,Male,Adult,MN
41408240,Molly,Female,Young,MN
41383136,Sadie D180433,Female,Adult,MN
41231507,Shadow - Diabetic,Male,Adult,MN
40811461,Coco *Diabetic* D180042,Female,Adult,MN
40723903,Missy,Female,Young,MN
40597149,Tia Banana,Female,Adult,MN
40516887,Delta,Female,Young,MN
40226363,Hunter,Male,Adult,MN
40007241,Trouble,Male,Adult,MN
40007240,Blu,Female,Adult,MN
39969725,Jack D172019,Male,Senior,MN
39562985,Layla D171902,Female,Adult,MN
39562457,Annie,Female,Adult,MN
39473121,Rosey,Female,Adult,MN
39023581,Lucy,Female,Adult,MN
38799853,Kirk,Male,Young,MN
38335707,Zeena *Waiting 990 Days*,Female,Adult,MN
38281402,Foster Homes Needed,Female,Young,MN
38136153,Kiefer,Male,Adult,MN
38016124,Amber,Female,Young,MN
36881961,Emmitt,Male,Adult,MN
33255406,Uag1 Rave Bn Rn Tt,Female,Adult,MN
32243198,Rocco - Loyal Companion!,Male,Adult,MN
31240398,Mabel - Super Friendly!,Female,Adult,MN
30522935,Chyna - Very Smart!,Female,Adult,MN
29147226,Alice Aka Ali,Female,Adult,MN
28885894,King,Male,Young,MN
28781657,Charlie,Male,Adult,MN
26039234,Chopper,Male,Adult,MN
24435534,Chevelle,Female,Adult,MN
20385867,Micki -Good Girl!,Female,Adult,MN
46040326,Lena,Female,Young,MO
46040223,Lance,Male,Adult,MO
46040214,Fred,Male,Senior,MO
46040000,Groot,Male,Young,MO
46039997,Arizona,Female,Adult,MO
46039468,Fisher,Male,Baby,MO
46039466,Moon,Male,Baby,MO
46039467,Buster,Male,Baby,MO
46039465,Barney,Male,Adult,MO
46038713,Tucker,Male,Adult,MO
46038699,Zuki Zen,Female,Adult,MO
46037726,Faye Marie,Female,Young,MO
46037357,Mia,Female,Adult,MO
46037307,Red,Female,Baby,MO
46035568,Buddy,Male,Young,MO
46035087,Sheba,Female,Adult,MO
46035000,Suwanee,Female,Adult,MO
46034803,Maddie,Female,Adult,MO
46034804,Jack,Male,Adult,MO
46033628,Dussen,Male,Young,MO
46030709,Buck,Male,Baby,MO
46030351,Sasha,Female,Baby,MO
46026590,Cash,Male,Senior,MO
46025200,Chevy,Female,Senior,MO
46024472,Merlin,Male,Senior,MO
46023771,Herman,Male,Adult,MO
46022940,Sugar Ray,Male,Baby,MO
46022941,Ali,Male,Baby,MO
46022942,Clarissa,Female,Baby,MO
46022943,Deirdre,Female,Baby,MO
46022935,Boom Boom,Male,Baby,MO
46022936,Everest,Male,Adult,MO
46022937,Frazier,Male,Baby,MO
46022938,Laila,Female,Baby,MO
46022939,Katy Taylor,Female,Baby,MO
46022703,Mary Ann,Female,Baby,MO
46022259,General Eisenhower,Male,Young,MO
46022157,Mika,Female,Senior,MO
46022129,Wynken,Female,Baby,MO
46022133,Zoey,Female,Adult,MO
46022131,Peewee &Amp; Spike,Male,Adult,MO
46022130,Nod,Male,Baby,MO
46022132,Blyken,Female,Baby,MO
46019187,Bellamy,Female,Young,MO
46018065,Nanook,Female,Adult,MO
46017561,Ranger,Male,Baby,MO
46017560,Cliff,Male,Baby,MO
46016032,Cache,Male,Adult,MO
46013869,Ginger,Female,Baby,MO
46013870,Federer,Male,Adult,MO
46012940,Ranger,Male,Adult,MO
46012248,Bailu,Male,Adult,MO
46011973,Andy,Male,Baby,MO
46011382,Buck,Male,Young,MO
46010400,Dawc Holiday,Male,Young,MO
46008264,Babe,Female,Adult,MO
46007874,Maya,Female,Baby,MO
46007402,Olive,Female,Young,MO
46007174,Lucy,Female,Young,MO
46006930,Kiyoshi Aka Baby Girl,Female,Young,MO
46006317,Thelma And Louise,Female,Baby,MO
46006070,Huey And Dewey,Male,Baby,MO
46005734,Pumpkin Jean,Female,Baby,MO
45989379,Gargoyle,Male,Adult,MO
45986929,Peppy,Female,Baby,MO
45986368,Francis,Male,Baby,MO
45983653,Foxy,Female,Adult,MO
45983570,Ginny,Female,Baby,MO
45983358,Vienna,Female,Young,MO
45983226,Butters,Male,Young,MO
45982364,Cecil,Male,Adult,MO
45982036,Myah,Female,Adult,MO
45981706,Loki,Male,Young,MO
45980894,Bernard,Male,Adult,MO
45980091,Filomena,Female,Baby,MO
45979871,Falulah,Female,Baby,MO
45974944,Koda,Male,Baby,MO
45974630,Sampson,Male,Young,MO
45970700,Embure,Female,Adult,MO
45970506,Petey(S239-17),Male,Adult,MO
45964783,Wolf,Male,Baby,MO
45964788,Frog,Male,Baby,MO
45964789,Wilhelm,Male,Baby,MO
45964782,Gretel,Male,Baby,MO
45964784,Red Riding Hood,Female,Baby,MO
45960935,Tiny,Male,Senior,MO
45960038,Haggard,Male,Young,MO
45957818,Harry,Female,Young,MO
45956978,Kineta,Female,Young,MO
45955035,Milo,Male,Adult,MO
45953789,Monty,Male,Adult,MO
45953313,Chubbs,Male,Adult,MO
45953000,Jack,Male,Adult,MO
45952982,Willow,Female,Young,MO
45952972,Artie,Male,Young,MO
45952963,Rhett,Male,Baby,MO
45952890,Tina,Female,Young,MO
45952870,Torta,Female,Adult,MO
45951519,Bella,Female,Young,MO
45948088,Bella,Female,Young,MO
45948024,Della,Female,Young,MO
45948025,Coco,Female,Adult,MO
45946630,Jacob,Male,Young,MO
45946566,Michael,Male,Young,MO
45946386,Carson,Male,Adult,MO
45946319,Phoenix,Male,Young,MO
45946366,Cora,Female,Senior,MO
45946330,Lilly,Female,Adult,MO
45946324,Freckles,Female,Adult,MO
45946292,Kale,Male,Adult,MO
45946126,Serafina,Female,Young,MO
45943986,Moerat,Male,Young,MO
45941781,Wile E. Coyote,Male,Adult,MO
45941503,Princess Diana,Female,Adult,MO
45940462,Lottie,Female,Baby,MO
45940291,Scout,Female,Adult,MO
45936956,Ellie May,Female,Adult,MO
45936958,Floki,Male,Young,MO
45935125,Minka,Female,Young,MO
45935114,Marley,Female,Adult,MO
45934976,Skyler,Female,Adult,MO
45934738,Caroline,Female,Senior,MO
45934716,Festus,Male,Young,MO
45934604,Blaire,Female,Young,MO
45933953,Harvest Litter &#34;Chestnut,Male,Baby,MO
45933955,Harvest Litter &#34;Nutmeg,Male,Baby,MO
45933954,Harvest Litter &#34;Autumn,Female,Baby,MO
45930715,Jaxx,Male,Baby,MO
45930717,Percy,Male,Baby,MO
45930091,Aphrodite,Female,Baby,MO
45930092,Apollo,Male,Baby,MO
45927133,Murphy -- Courtesy Post,Male,Adult,MO
45923536,5237 Amirra,Female,Adult,MO
45923287,Shuffles,Male,Young,MO
45923186,Dewey,Male,Adult,MO
45922992,Rex,Male,Young,MO
45922990,Fly,Female,Young,MO
45922139,Poseidon,Male,Baby,MO
45922140,Artemis,Male,Baby,MO
45922141,Athena,Female,Baby,MO
45922098,Rockstar,Male,Baby,MO
45921986,Phineas,Male,Baby,MO
45921834,Barklee,Female,Baby,MO
45921718,Max,Male,Baby,MO
45921602,Marshall,Male,Baby,MO
45921344,Shadow,Female,Young,MO
45920718,Nicoli,Male,Adult,MO
45920607,Tundra,Male,Adult,MO
45917617,Akira,Female,Senior,MO
45911387,Trixie,Female,Adult,MO
45911386,Buffy,Female,Adult,MO
45910332,Goliath,Male,Young,MO
45909934,Dorian,Female,Young,MO
45909749,5236 Buddy5,Male,Young,MO
45909525,5233 Ryanne,Female,Adult,MO
45909356,Jovi,Female,Young,MO
45909296,Autumn,Female,Baby,MO
45908747,Sadie # 1749,Female,Adult,MO
45906330,Marshmallow,Female,Adult,MO
45902685,Pacer,Male,Adult,MO
45902393,Brady,Male,Adult,MO
45902216,Stella Rae,Female,Young,MO
45899236,Tinkerbell # 1717,Female,Baby,MO
45899133,Skye # 1716,Female,Baby,MO
45895029,Nero,Male,Adult,MO
45895015,Lola,Female,Adult,MO
45895011,Vonna,Female,Adult,MO
45894983,Bruce,Male,Adult,MO
45891448,Kanjam In Mo,Female,Young,MO
45887997,Amber,Female,Baby,MO
45887990,Onyx,Male,Baby,MO
45887980,Ruby,Female,Baby,MO
45887971,Jade,Female,Baby,MO
45887961,Sapphire,Female,Baby,MO
45887950,Pearl,Female,Baby,MO
45887848,Hoss,Male,Adult,MO
45887840,Rey,Male,Young,MO
45887824,Pronto,Male,Young,MO
45887573,Shella,Female,Baby,MO
45887153,Ranger #1708,Male,Baby,MO
45883111,Hagrid,Male,Young,MO
45883095,Ferdinand,Male,Baby,MO
45881862,Lucky,Male,Senior,MO
45881680,Barb,Female,Baby,MO
45881068,Moe,Male,Young,MO
45881015,Larry,Male,Young,MO
45880841,Curly,Male,Young,MO
45879777,Misty,Female,Adult,MO
45875143,Cassie,Female,Adult,MO
45872189,T-Rex,Male,Young,MO
45872188,Adolph,Male,Senior,MO
45870197,Stardust,Female,Baby,MO
45870198,Moondancer,Female,Baby,MO
45857849,Thelma,Female,Young,MO
45857851,Louise,Female,Young,MO
45857848,Skeletor,Male,Young,MO
45857850,Diamond,Female,Baby,MO
45857846,Coal,Male,Baby,MO
45857847,Paula,Female,Young,MO
45855762,Samantha,Female,Baby,MO
45855068,Penny,Female,Baby,MO
45855042,Pepper,Female,Baby,MO
45853148,Rascal,Male,Senior,MO
45853135,Navy,Female,Baby,MO
45852423,Chief,Male,Young,MO
45850836,Valentine,Female,Young,MO
45850772,Trixie,Female,Young,MO
45847784,Carmela,Female,Adult,MO
45840273,Jerry,Male,Baby,MO
45840253,Coaco,Female,Young,MO
45838910,Rufio,Male,Adult,MO
45838073,Paco,Male,Young,MO
45838062,Crystal,Female,Young,MO
45838017,Rose,Female,Young,MO
45838000,Cricket,Female,Adult,MO
45837982,Rio,Male,Adult,MO
45837958,Kip,Female,Young,MO
45837933,Durango,Male,Young,MO
45837880,Buddee Joe,Male,Adult,MO
45837459,Bobby,Male,Senior,MO
45836429,Boomer,Male,Adult,MO
45836096,Domino,Male,Senior,MO
45832940,Frieda,Female,Baby,MO
45832944,Danica,Female,Baby,MO
45832955,Kate,Female,Baby,MO
45832954,Jag,Male,Baby,MO
45832957,Capone,Male,Baby,MO
45832692,Mashone,Female,Baby,MO
45832694,Lacey,Female,Baby,MO
45832695,Tucker,Male,Baby,MO
45832689,Macy,Female,Baby,MO
45832696,Donnie,Male,Baby,MO
45831490,Carmen,Female,Young,MO
45831221,Nolie,Female,Young,MO
45831038,Snowden,Female,Young,MO
45830594,Asdza,Female,Adult,MO
45829944,Ouen,Male,Young,MO
45820762,Hadley,Male,Young,MO
45820779,Wall-E,Male,Baby,MO
45815251,Miss Piggy,Female,Young,MO
45815267,Rosie,Female,Adult,MO
45815262,Gunner,Male,Young,MO
45814573,Finch,Female,Adult,MO
45814574,Roscoe,Male,Young,MO
45814579,Kira,Female,Young,MO
45814580,Mocha,Female,Young,MO
45814583,Lady,Female,Adult,MO
45814584,Wyatt,Male,Adult,MO
45814589,Shango,Male,Young,MO
45814590,Sasha,Female,Adult,MO
45814595,Charlie,Female,Adult,MO
45814465,Ruger,Male,Adult,MO
45814476,Choo Choo,Female,Adult,MO
45814477,Dutch,Male,Adult,MO
45814478,Precious,Female,Adult,MO
45814486,Mercury,Female,Young,MO
45814488,Lili Langtree,Female,Adult,MO
45814490,Adeline,Female,Adult,MO
45814491,Daisy,Female,Young,MO
45814492,Justice,Female,Adult,MO
45814494,Baxter,Male,Young,MO
45814496,Dixie,Female,Adult,MO
45814502,Rosco,Male,Adult,MO
45814505,Buster,Male,Adult,MO
45814473,Dan,Male,Adult,MO
45814463,Sully,Male,Young,MO
45814483,Jax,Male,Young,MO
45814467,Dexter,Male,Young,MO
45814499,Monkey,Female,Baby,MO
45814500,Sammy,Male,Adult,MO
45814469,Chloe,Female,Adult,MO
45814485,Spooky,Male,Adult,MO
45806876,Tron (R295-18),Male,Adult,MO
45806862,Delilah Pup 1 (Bo),Male,Baby,MO
45806863,Fez (Beans),Male,Young,MO
45806869,Mika,Male,Young,MO
45806878,Deuce (218-17),Male,Adult,MO
45806877,Missy Pup 4 (Duke),Male,Baby,MO
45806879,Highway,Male,Adult,MO
45805488,Alyssa,Female,Adult,MO
45803639,Theo,Male,Young,MO
45803215,Curly,Male,Adult,MO
45802352,Shadow,Male,Baby,MO
45802187,Louie,Male,Adult,MO
45799255,Tess / Lexie,Female,Young,MO
45799254,Pepper / Gracie,Female,Young,MO
45798686,Abby,Female,Adult,MO
45797994,Kaykay,Female,Adult,MO
45789003,Steve Irwin,Male,Adult,MO
45788850,Max,Male,Adult,MO
45785752,Zip,Male,Baby,MO
45783763,Pj,Male,Adult,MO
45777856,Myra,Female,Adult,MO
45773962,Jalen,Male,Baby,MO
45773955,Spaghetti,Male,Baby,MO
45773942,Meatball,Male,Baby,MO
45773083,Sunflower,Male,Adult,MO
45772679,Lola # 1767,Female,Adult,MO
45772667,Little Chi # 1766,Female,Adult,MO
45765907,Hallie,Female,Young,MO
45764741,Angus,Male,Adult,MO
45762104,Rocco,Male,Senior,MO
45761627,Red,Male,Adult,MO
45760398,Jelly,Male,Baby,MO
45758132,Bambi,Male,Baby,MO
45754336,Brutus,Male,Senior,MO
45748580,5231 Oscar,Male,Senior,MO
45747701,5228 Maggie2,Female,Baby,MO
45745365,5227 Gizmo,Male,Adult,MO
45745090,5226 Shoshina,Female,Young,MO
45744917,Ryker Ann,Female,Baby,MO
45744941,5225 Roxie,Female,Adult,MO
45744920,Raven,Female,Young,MO
45744837,Lorna & Laramie,Male,Baby,MO
45744623,Mozzie,Male,Young,MO
45744417,Delilah June,Female,Young,MO
45744239,Sutton,Female,Young,MO
45743985,Dobby,Male,Baby,MO
45743529,5223 Red And Bobo,Female,Adult,MO
45743316,5222 Bj (Shih Tzu) Blue Doxie),Male,Young,MO
45742789,5221 Tinkerbell,Female,Adult,MO
45742259,Kimber,Female,Adult,MO
45742215,Ginger,Female,Senior,MO
45742187,Oakley,Female,Adult,MO
45742048,Moonlight,Male,Adult,MO
45741895,Bosco,Male,Adult,MO
45741797,Ollie,Male,Young,MO
45741691,Ruby,Female,Adult,MO
45741195,Marley,Female,Senior,MO
45741182,Millie,Female,Senior,MO
45741018,5220 Shadow,Female,Baby,MO
45740957,5219 Blazer,Female,Baby,MO
45737265,Nano,Female,Baby,MO
45737113,Camo,Male,Young,MO
45733165,Molly Jane,Female,Young,MO
45733118,Rocco #1762,Male,Baby,MO
45733106,Blossom # 1763,Female,Baby,MO
45733072,Biskit # 1764,Female,Baby,MO
45733002,Lynae # 1760,Female,Young,MO
45732861,Ellie #1761,Female,Young,MO
45732476,Maiden,Female,Young,MO
45728587,Arbor,Female,Young,MO
45727386,Amber,Female,Baby,MO
45724527,Cameo,Female,Baby,MO
45724367,Larry,Male,Young,MO
45722600,Yadi,Male,Adult,MO
45722458,Piper,Female,Adult,MO
45717320,5216 Gus,Male,Adult,MO
45717099,5215 Annie,Female,Senior,MO
45710059,Hooch,Male,Young,MO
45708423,Candy,Female,Young,MO
45699533,Ryder,Male,Adult,MO
45627237,Newt # 1752,Male,Adult,MO
45695235,Lexi,Female,Adult,MO
45695174,Banjo,Male,Young,MO
45692526,Goldy,Male,Baby,MO
45690460,Bennet Springs,Male,Baby,MO
45690463,Montauk State Park,Female,Baby,MO
45690461,Ha Ha Tonka,Female,Baby,MO
45676543,Belle,Female,Adult,MO
45667860,Rickety Rick,Male,Young,MO
45667414,Cedric,Male,Adult,MO
45666992,Harrison,Male,Young,MO
45665714,Itty,Female,Adult,MO
45665725,Buster,Male,Adult,MO
45665686,Bentley,Male,Adult,MO
45665435,Camden,Male,Young,MO
45655383,Sadie,Female,Senior,MO
45655177,Drake,Male,Young,MO
45655074,Louise,Female,Adult,MO
45654650,Tracker,Male,Adult,MO
45650629,Baymax,Male,Senior,MO
45644481,Eve,Female,Baby,MO
45644259,Brindle,Male,Adult,MO
45633239,5210 Frankie,Male,Senior,MO
45631965,Bones,Male,Young,MO
45629070,Gypsy # 1755,Female,Adult,MO
45628465,Tasha # 1768,Female,Adult,MO
45627410,Dawn,Female,Young,MO
45627409,Charlie,Male,Baby,MO
45627412,Brooklyn,Female,Baby,MO
45627166,Grizzley # 1751,Male,Adult,MO
45626995,Monty # 1754,Male,Adult,MO
45626409,Rudy,Male,Adult,MO
45620035,Buddy,Male,Adult,MO
45619977,Bubbles,Female,Young,MO
45619959,Peaches,Female,Young,MO
45613979,Winter,Female,Adult,MO
45613686,Bounce,Male,Adult,MO
45613672,Polo,Male,Adult,MO
45613265,Daffy,Male,Baby,MO
45613189,Brinkley,Male,Adult,MO
45605316,Abby,Female,Baby,MO
45593926,Java,Male,Adult,MO
45589121,Jasmine,Female,Adult,MO
45588398,Decon,Male,Adult,MO
45581040,Marley,Male,Adult,MO
45580379,Lola Lynn,Female,Adult,MO
45580127,Butch,Male,Senior,MO
45579457,Merlin,Male,Adult,MO
45566114,Mike,Male,Young,MO
45566061,Bo,Male,Young,MO
45566048,Marley,Male,Young,MO
45564313,Jasmine,Female,Senior,MO
45554571,Red Rosy,Female,Adult,MO
45553635,Diesel,Male,Young,MO
45551918,Maddox,Male,Adult,MO
45537525,Lacey,Female,Adult,MO
45535617,Zoey,Female,Young,MO
45533462,Hazel,Female,Baby,MO
45532296,Jade,Female,Adult,MO
45532174,Scooter,Male,Adult,MO
